all_to_all, mack, 1, 0, 5.671782e-07, 3.096755e-08
all_to_all, mack, 1, 0, 5.712300e-07, 3.770986e-08
all_to_all, mack, 1, 0, 5.523834e-07, 2.357577e-08
all_to_all, mack, 1, 0, 5.654274e-07, 2.775089e-08
all_to_all, mack, 1, 0, 5.694867e-07, 2.369393e-08
all_to_all, mack, 1, 0, 5.856711e-07, 3.836698e-08
all_to_all, mack, 1, 0, 5.612437e-07, 2.690028e-08
all_to_all, mack, 1, 0, 5.673873e-07, 2.878843e-08
count_primes, mack, 1, 0, 1.818080e-04, 3.717474e-06
count_primes, mack, 1, 0, 1.831617e-04, 6.722704e-06
count_primes, mack, 1, 0, 1.815979e-04, 2.747383e-06
count_primes, mack, 1, 0, 1.850069e-04, 4.843472e-06
count_primes, mack, 1, 0, 1.820419e-04, 2.992958e-06
count_primes, mack, 1, 0, 1.835945e-04, 5.002345e-06
count_primes, mack, 1, 0, 1.815850e-04, 3.195125e-06
count_primes, mack, 1, 0, 1.810377e-04, 2.808462e-06
all_to_all, mack, 2, 0, 3.956865e-06, 2.233160e-07
all_to_all, mack, 2, 0, 3.903849e-06, 1.621797e-07
all_to_all, mack, 2, 0, 3.868898e-06, 1.109977e-07
all_to_all, mack, 2, 0, 4.023160e-06, 1.117928e-06
all_to_all, mack, 2, 0, 4.996587e-06, 7.584540e-07
all_to_all, mack, 2, 0, 5.506878e-06, 2.689654e-07
all_to_all, mack, 2, 0, 5.470228e-06, 2.244647e-07
all_to_all, mack, 2, 0, 5.641995e-06, 7.008271e-07
count_primes, mack, 2, 0, 1.929519e-04, 1.549288e-05
count_primes, mack, 2, 0, 1.935708e-04, 8.531621e-06
count_primes, mack, 2, 0, 1.911879e-04, 6.029019e-06
count_primes, mack, 2, 0, 1.912022e-04, 7.673362e-06
count_primes, mack, 2, 0, 1.878130e-04, 3.705692e-06
count_primes, mack, 2, 0, 1.879855e-04, 4.978364e-06
count_primes, mack, 2, 0, 1.918056e-04, 1.324510e-05
count_primes, mack, 2, 0, 1.900907e-04, 5.692313e-06
all_to_all, mack, 4, 0, 1.212813e-05, 4.730022e-06
